graph_id,nodes_count,edges_count,selected_footway_length,total_length,highway_types,selected_footway_coords
1,17,18,8.547769066030353e-05,0.002211621335774651,{'footway': 18},"[(118.850481, 32.05718874), (118.8504009, 32.05721858)]"
2,8,7,0.00048699265292380064,0.0029626165482548386,{'footway': 7},"[(118.77605874, 32.04954666), (118.77653916, 32.04946692)]"
3,8,7,2.247730411284157e-05,0.00042493962791917964,{'footway': 7},"[(118.82734578, 32.04747585), (118.82736594, 32.04746591)]"
4,8,7,0.00015628706311874,0.001787473838148902,{'footway': 7},"[(118.69331202, 32.1388898), (118.69321212, 32.13900999)]"
5,8,7,7.290287511506828e-05,0.00039315204546589333,{'footway': 7},"[(118.83667428, 32.05093316), (118.83669444, 32.05100322)]"
6,10,9,0.0001165951302527224,0.0009161654964348158,{'footway': 9},"[(118.7174061, 31.99140468), (118.717506, 31.99134456)]"
7,8,7,0.0003280144051796761,0.0012520227051559386,{'footway': 7},"[(118.82283822, 32.03256461), (118.8231588, 32.03249517)]"
8,8,7,0.00020171125898241844,0.0009752338453161229,{'footway': 7},"[(118.85834196, 32.09764095), (118.85852232, 32.09773127)]"
9,8,7,0.0002649189009901587,0.0013059095817420517,{'footway': 7},"[(118.76051448, 32.03809025), (118.76056452, 32.0378301)]"
10,17,17,0.0004575829329279533,0.006865008555110943,"{'secondary': 6, 'footway': 11}","[(119.01726702, 32.14403046), (119.01681864, 32.14412177)]"
11,8,7,0.00011412736087786054,0.0008255809462673436,{'footway': 7},"[(118.81951902, 32.0585544), (118.81962918, 32.05852457)]"
12,10,9,0.00017500576247875268,0.0016445754644111464,{'footway': 9},"[(118.75885128, 32.03070503), (118.75870116, 32.03079498)]"
13,10,9,7.208887639708668e-05,0.00135236116349567,"{'footway': 5, 'tertiary': 4}","[(118.76511654, 32.03401091), (118.7650566, 32.03397086)]"
14,9,8,0.00037608148106775096,0.001990788932403721,{'footway': 8},"[(118.81034694, 32.01589053), (118.81067742, 32.01571103)]"
15,8,7,3.169235238987647e-05,0.0011122226677596795,"{'secondary': 2, 'footway': 5}","[(118.81483452, 32.01863823), (118.81486458, 32.01864827)]"
16,9,8,3.161972959889179e-05,0.00037208187077218127,{'footway': 8},"[(118.81183896, 31.89445412), (118.81184904, 31.89442415)]"
17,8,7,0.00010784451215487284,0.0008044977814181468,{'footway': 7},"[(118.83827718, 32.05390662), (118.8381771, 32.05386644)]"
18,17,16,0.00017713499936399576,0.004509552497342539,"{'secondary': 6, 'footway': 10}","[(118.74520422, 32.06031773), (118.74515418, 32.06048765)]"
19,8,7,0.0001140140517634474,0.0004246886180889636,{'footway': 7},"[(118.85578146, 32.05736807), (118.8557514, 32.05747805)]"
20,8,7,0.00020016004896649043,0.0019324291641166567,{'footway': 7},"[(118.78572438, 32.00997065), (118.78552422, 32.00997051)]"
21,8,7,0.0001362558684895515,0.0006840728358590638,{'footway': 7},"[(118.8284859, 32.06725205), (118.82859606, 32.06733224)]"
