graph_id,nodes_count,edges_count,selected_footway_length,total_length,highway_types,selected_footway_coords
23,10,9,7.818832713487093e-05,0.0009754843869992748,"{'footway': 5, 'tertiary': 4}","[(118.76853834, 32.1090575), (118.76859846, 32.10910749)]"
24,11,10,6.723410146536111e-05,0.0007067480609918863,{'footway': 10},"[(118.84022244, 32.04182745), (118.84016232, 32.04179735)]"
25,8,7,0.0007831059001780487,0.002630330642865882,{'footway': 7},"[(118.82324718, 32.05234967), (118.82310696, 32.05157922)]"
26,15,14,0.0007510015057892102,0.0031251310060834846,"{'footway': 8, 'tertiary': 6}","[(118.78484742, 32.0229774), (118.78554798, 32.02324799)]"
27,8,7,0.00011709913108939182,0.000807069580191354,{'footway': 7},"[(118.61877762, 32.06441543), (118.61873766, 32.0645255)]"
28,8,7,0.0002861351794119131,0.0008342256113278514,{'footway': 7},"[(118.7190621, 31.99777326), (118.71934182, 31.99771301)]"
29,11,10,0.00011003000000187058,0.0013680170139194028,{'footway': 10},"[(118.80935892, 32.06083743), (118.80935892, 32.06094746)]"
30,16,15,3.1663955848842234e-05,0.003553352565863247,"{'footway': 7, 'tertiary': 8}","[(118.88459478, 31.99261761), (118.88456472, 31.99262756)]"
31,10,10,6.316966993771258e-05,0.0011076789471935267,{'footway': 10},"[(118.74156804, 32.09292113), (118.7415081, 32.09290119)]"
32,8,7,0.00024024156030993436,0.0008569259372254445,{'footway': 7},"[(118.81118178, 32.06462108), (118.81119186, 32.06438105)]"
33,8,7,0.0001860231203403794,0.0013440138053804171,{'footway': 7},"[(118.7538237, 32.05197374), (118.75393368, 32.05182371)]"
34,8,7,5.391480778962306e-05,0.0005812658507805526,{'footway': 7},"[(118.83063006, 32.06819601), (118.8306801, 32.06821608)]"
35,8,7,0.00012525335924057585,0.001054119385511751,{'footway': 7},"[(118.7425764, 32.08234671), (118.74251646, 32.08223673)]"
36,16,15,0.00010002999999869644,0.004804196758405437,{'footway': 15},"[(118.83455928, 32.058441), (118.83455928, 32.05834097)]"
37,14,13,0.0003299180226961482,0.004021042080377273,"{'secondary': 4, 'footway': 9}","[(118.73087424, 32.06396822), (118.73054448, 32.06397843)]"
38,15,16,0.0006254304824664257,0.005470979947655272,"{'footway': 11, 'secondary': 5}","[(118.79516844, 32.02529796), (118.79508834, 32.02467768)]"
39,6,5,3.002000000407179e-05,0.0012713061190813215,{'footway': 5},"[(118.76662314, 32.05310261), (118.76662314, 32.05307259)]"
40,8,7,5.3844223457912996e-05,0.0004456175575480473,{'footway': 7},"[(118.87775262, 32.07407112), (118.87773264, 32.07412112)]"
41,10,9,3.6194325519425955e-05,0.0005523627516939012,{'footway': 9},"[(118.83090312, 32.04712211), (118.83088296, 32.04709205)]"
42,13,12,0.00039319978242793603,0.002571483034725729,"{'tertiary': 6, 'footway': 6}","[(118.8353835, 32.0323968), (118.83528342, 32.03201655)]"
43,8,7,6.0967460994047346e-05,0.0011362084436467767,{'footway': 7},"[(118.82478222, 32.03206794), (118.82484234, 32.03207807)]"
44,14,16,0.00011185262134497294,0.0037399297949092525,"{'secondary': 8, 'footway': 8}","[(118.77362244, 32.03322593), (118.77372252, 32.03317598)]"
45,11,10,5.3866549907977446e-05,0.002300051921989458,{'footway': 10},"[(118.7189622, 31.99775337), (118.71901224, 31.99777331)]"
46,11,10,9.905177635554465e-05,0.0011913563096255127,{'footway': 10},"[(118.82786598, 32.05775903), (118.82779578, 32.05782891)]"
47,12,11,7.808204146319101e-05,0.0015321593867464176,{'footway': 11},"[(118.826964, 32.05885766), (118.82701404, 32.05879772)]"
48,16,18,0.0004927965491988352,0.004892517064350355,"{'footway': 16, 'secondary': 2}","[(118.79173278, 32.05969245), (118.7922132, 32.0595827)]"
49,10,9,7.203891448098612e-05,0.0005889965433429104,{'footway': 9},"[(118.71857466, 31.99161348), (118.71861462, 31.99167342)]"
50,8,7,7.224696879517131e-05,0.000495561077726183,{'footway': 7},"[(118.81569078, 32.06306858), (118.81573092, 32.06312865)]"
51,10,9,0.00025182057898718473,0.0025140006720337183,{'footway': 9},"[(118.86134274, 32.05550745), (118.8613728, 32.05525743)]"
52,13,13,3.1657645204475295e-05,0.0009539844937119886,{'footway': 13},"[(118.81848384, 31.88449422), (118.81849392, 31.88446421)]"
53,12,12,3.599471211015017e-05,0.00050953169643405,{'footway': 12},"[(118.9500453, 32.11268963), (118.95007518, 32.11266956)]"
54,8,7,5.004008092594556e-05,0.0008493173288260914,{'footway': 7},"[(118.81048662, 31.88941061), (118.81053666, 31.8894107)]"
55,11,10,5.837469657748924e-05,0.006553861544197201,"{'footway': 7, 'tertiary': 3}","[(118.85067522, 32.02946357), (118.85070528, 32.02951361)]"
56,8,7,8.075671118470834e-05,0.0007502801330601492,{'footway': 7},"[(118.8389898, 32.04341564), (118.83906, 32.04337572)]"
57,9,8,9.466735076626878e-05,0.0009024959943022466,{'footway': 8},"[(118.8361404, 32.07245652), (118.83606012, 32.07240635)]"
58,20,22,0.00012545368268955374,0.007426402161217401,"{'secondary': 14, 'footway': 8}","[(118.77362244, 32.03322593), (118.77368256, 32.03333604)]"
59,14,13,0.0003680844431672939,0.0036079185600316655,"{'footway': 9, 'secondary': 4}","[(118.85657508, 32.04312669), (118.85643486, 32.04278636)]"
60,10,9,4.9920016030633855e-05,0.003598080089829252,{'footway': 9},"[(118.83495006, 32.05841166), (118.83499002, 32.05838174)]"
61,12,11,0.00010647550187453808,0.0007718091644605364,{'footway': 11},"[(118.83799692, 32.05119555), (118.83791682, 32.0511254)]"
62,9,8,0.00024170401072363075,0.0021657322477083678,{'footway': 8},"[(118.74173706, 32.08172706), (118.74152718, 32.08160718)]"
63,11,10,0.00017002600771572862,0.003753261318177461,"{'footway': 9, 'tertiary': 1}","[(118.79786466, 32.09251527), (118.79801478, 32.09243544)]"
64,8,7,0.00011397393561641086,0.0029910685111222213,{'footway': 7},"[(118.69531056, 31.89479315), (118.69540038, 31.89472299)]"
65,9,8,3.9960020015194394e-05,0.0005664882027876494,{'footway': 8},"[(118.76151132, 32.01664086), (118.76147136, 32.01664082)]"
66,13,13,0.0002319560380781539,0.005848175541490768,{'footway': 13},"[(118.80876582, 32.07922988), (118.80879588, 32.07899988)]"
67,14,13,0.00018759233593469333,0.0026803377798021322,{'footway': 13},"[(118.61775828, 32.06332584), (118.61758854, 32.06324597)]"
68,10,9,3.1705046917971606e-05,0.0005278512893422297,{'footway': 9},"[(118.8369018, 32.07345804), (118.83693186, 32.07346812)]"
69,18,19,6.095092534192814e-05,0.0045734563936368836,"{'tertiary': 5, 'footway': 14}","[(118.77560622, 31.99819982), (118.77566634, 31.99820985)]"
70,8,7,2.2356236273152448e-05,0.0004041228026517199,{'footway': 7},"[(118.75813182, 32.03443665), (118.75811184, 32.03442662)]"
71,21,22,0.00012372713525869467,0.00649297480457197,"{'tertiary': 13, 'footway': 9}","[(118.77897456, 31.91836316), (118.77900462, 31.91824314)]"
72,23,25,0.00024078544225040026,0.009480214906837123,"{'footway': 15, 'secondary': 10}","[(118.74396312, 32.06059673), (118.74398328, 32.06035679)]"
73,8,7,0.00030957409775684495,0.0017274753723558248,{'footway': 7},"[(118.8346176, 32.07073352), (118.83488814, 32.070884)]"
74,29,33,8.086568864292952e-05,0.002851944928946955,{'footway': 33},"[(118.85054112, 32.05737887), (118.85047092, 32.05733873)]"
75,16,15,1.9980000004693466e-05,0.0017532588472827495,"{'footway': 10, 'tertiary': 5}","[(118.77402456, 32.00205942), (118.77402456, 32.00203944)]"
76,9,8,1.9979999997588038e-05,0.0007114331472125174,{'footway': 8},"[(118.7716356, 32.01431405), (118.7716356, 32.01433403)]"
77,12,11,4.9860081231658295e-05,0.0011639349980587083,"{'footway': 10, 'tertiary': 1}","[(118.68714234, 32.16830616), (118.6871922, 32.16830607)]"
78,21,20,0.0004666440549252469,0.004756271186048879,"{'footway': 18, 'tertiary': 2}","[(118.78030566, 31.91819414), (118.78073604, 31.9183745)]"
79,11,10,8.947860359361565e-05,0.0009575152458238579,"{'tertiary': 2, 'footway': 8}","[(118.81087722, 31.89052157), (118.81091736, 31.8904416)]"
80,16,15,6.407981039399134e-05,0.004477290561344775,{'footway': 15},"[(118.74131694, 32.06901348), (118.74135708, 32.06896353)]"
81,12,11,0.00020117269000090158,0.0031767344466516125,"{'footway': 5, 'secondary': 4, 'tertiary': 2}","[(118.77205014, 32.07604703), (118.77184998, 32.07602687)]"
82,8,7,0.0004711494412557052,0.0015675417094724578,{'footway': 7},"[(118.84213602, 32.04410135), (118.84260708, 32.04409217)]"
83,8,7,0.00019209553274133193,0.0014605050481374248,{'footway': 7},"[(118.82977686, 32.08484799), (118.82965662, 32.0849978)]"
84,12,11,3.614427340442012e-05,0.0007683369889009528,{'footway': 11},"[(118.8404028, 32.04155772), (118.84037274, 32.04153765)]"
85,19,18,0.00011063213682321192,0.008374439908714894,"{'footway': 8, 'tertiary': 10}","[(118.81186902, 31.89403409), (118.81197918, 31.8940443)]"
86,8,7,7.285330466090084e-05,0.0007034840008640598,{'footway': 7},"[(118.82109852, 31.89210057), (118.82107854, 31.89203051)]"
87,26,27,0.0006022788770205328,0.007829780875512076,"{'secondary': 6, 'tertiary': 17, 'footway': 4}","[(118.74769596, 32.03126042), (118.74737592, 32.03075021)]"
88,10,9,6.996999999842046e-05,0.00376049979704593,"{'tertiary': 3, 'footway': 4, 'secondary': 2}","[(118.7328825, 32.05122309), (118.7328825, 32.05115312)]"
89,8,7,4.483779766957438e-05,0.00046576771469420536,{'footway': 7},"[(118.76953086, 32.03771585), (118.7695107, 32.0376758)]"
90,9,8,0.0001415981472328679,0.0017272488703424028,{'footway': 8},"[(118.83558168, 32.05607234), (118.83568176, 32.05617251)]"
91,9,8,5.0076003237345836e-05,0.00038734809635372576,{'footway': 8},"[(118.80778212, 32.01735668), (118.80781218, 32.01739673)]"
92,11,10,0.00037600161395966663,0.0026228487160228266,{'footway': 10},"[(118.74332754, 32.09683176), (118.7429679, 32.09672205)]"
93,11,10,7.0747542723932e-05,0.001229215326090918,"{'footway': 8, 'secondary': 2}","[(118.81154484, 32.04738842), (118.81161486, 32.04739854)]"
94,8,7,5.828220998274734e-05,0.000450104516218725,{'footway': 7},"[(118.91568474, 32.0999837), (118.91571462, 32.09993366)]"
95,12,11,0.00016016575694730728,0.0034689251488988753,"{'footway': 9, 'tertiary': 2}","[(118.70269974, 32.18086139), (118.7025399, 32.1808716)]"
96,26,26,4.467663819140777e-05,0.007637550624721982,"{'footway': 16, 'tertiary': 10}","[(118.82143926, 31.89156107), (118.82141928, 31.89160103)]"
97,15,15,5.100991668260818e-05,0.004311235063307251,"{'tertiary': 6, 'footway': 9}","[(118.83532284, 32.03756784), (118.83531294, 32.0375178)]"
98,11,10,7.091291066814428e-05,0.0013688218658419004,{'footway': 10},"[(118.75589478, 32.0507744), (118.75596498, 32.05078443)]"
99,10,9,0.00024203106598019725,0.0017135908260996076,"{'footway': 6, 'tertiary': 1, 'secondary': 2}","[(118.75853124, 32.09023377), (118.75868136, 32.09004392)]"
100,16,15,0.00039803902886654467,0.0037205474222676295,{'footway': 15},"[(118.70497134, 32.02122713), (118.70505108, 32.0216171)]"
